"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","1064","0 Glen Forest Lane, Methuen","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2712,2165,3395
"885","1 Lincoln St, Boston, MA","1065","0 Volk Road, Dedham","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2837,2199,3658
"885","1 Lincoln St, Boston, MA","1066","0 Warner Trail Road, Wrentham","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3676,2916,4632
"885","1 Lincoln St, Boston, MA","1068","1300 Bennington Street, East Boston, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1931,1349,2763
"885","1 Lincoln St, Boston, MA","1075","0 Oakview Terrace, Jamaica Plain, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1656,1252,2189
"885","1 Lincoln St, Boston, MA","1077","400 Moody Street, South Side, Waltham","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1661,1190,2318
"885","1 Lincoln St, Boston, MA","1078","0 Wellesley Street, South Medford, Medford","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1545,1133,2105
"885","1 Lincoln St, Boston, MA","1079","0 Brent Road, Lexington","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2903,2092,4026
"885","1 Lincoln St, Boston, MA","1080","0 Teaberry Lane, Braintree","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2263,1661,3083
"885","1 Lincoln St, Boston, MA","1084","100 Main Street, Sandwich, Sandwich","4/7/2017 - 5/21/2017, Weekdays, PM Peak",4647,3960,5452
"885","1 Lincoln St, Boston, MA","1089","200 Buck Knoll Road, Raynham","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3570,3006,4238
"885","1 Lincoln St, Boston, MA","1095","0 Oxford Street, Lynn","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2609,2200,3092
"885","1 Lincoln St, Boston, MA","1099","0 Station Street, Brookline","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1691,1324,2158
"885","1 Lincoln St, Boston, MA","1100","0 Lowell Street, Andover, Andover","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2626,2103,3277
"885","1 Lincoln St, Boston, MA","1102","0 Greenlodge Street, Dedham","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2249,1644,3075
"885","1 Lincoln St, Boston, MA","1103","100 Kendrick Avenue, Quincy","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1942,1409,2675
"885","1 Lincoln St, Boston, MA","1104","100 Grove Street, Braintree","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2048,1467,2858
"885","1 Lincoln St, Boston, MA","1107","0 Winthrop Street, Kingston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3655,2972,4494
"885","1 Lincoln St, Boston, MA","1110","Cambridge Street, Allston, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",689,370,1279
"885","1 Lincoln St, Boston, MA","1112","1400 Shawsheen Street, Tewksbury","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2316,1801,2977
"885","1 Lincoln St, Boston, MA","1116","Harborwalk, Waterfront, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",330,140,773
"885","1 Lincoln St, Boston, MA","1117","0 Gold Star Street, East Boston, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1264,851,1876
"885","1 Lincoln St, Boston, MA","1118","0 McGreevey Way, Mission Hill, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1298,969,1737
"885","1 Lincoln St, Boston, MA","1119","0 Coleus Park, Dorchester, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1410,980,2026
"885","1 Lincoln St, Boston, MA","1120","0 Melville Avenue, Dorchester, Dorchester Center, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1656,1171,2341
"885","1 Lincoln St, Boston, MA","1122","100 Webster Avenue, Chelsea","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1099,750,1610
"885","1 Lincoln St, Boston, MA","1123","Conifer Path, Jamaica Hills / Pond, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2074,1691,2543
"885","1 Lincoln St, Boston, MA","1126","0 Stark Avenue, Wakefield","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2593,2056,3269
"885","1 Lincoln St, Boston, MA","1127","100 South Border Road, Medford","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1384,957,2001
"885","1 Lincoln St, Boston, MA","1128","0 Lowden Avenue, Powder House Square, Somerville","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1718,1271,2321
"885","1 Lincoln St, Boston, MA","1129","0 Shepard Street, Neighborhood Nine, Cambridge","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1619,1163,2253
"885","1 Lincoln St, Boston, MA","1130","0 Louise Road, Belmont","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1796,1424,2264
