"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","969","400 Ware Street, Mansfield","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3697,2610,5236
"885","1 Lincoln St, Boston, MA","982","Vireo Loop, Marblehead","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3370,2881,3941
"885","1 Lincoln St, Boston, MA","983","200 Lynnway, Lynn","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2379,1830,3092
"885","1 Lincoln St, Boston, MA","984","0 D'Orlando Way, Danvers","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2472,1863,3280
"885","1 Lincoln St, Boston, MA","986","0 Harvard Avenue, West Medford, Medford","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1715,1191,2468
"885","1 Lincoln St, Boston, MA","996","Royal Plaza Drive, Marlborough","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3539,2764,4531
"885","1 Lincoln St, Boston, MA","998","0 Evergreen Avenue, Burlington","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2574,1879,3524
"885","1 Lincoln St, Boston, MA","999","100 Main Street, Wakefield","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2130,1457,3113
"885","1 Lincoln St, Boston, MA","1000","0 Centre Street, Malden","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1846,1254,2716
"885","1 Lincoln St, Boston, MA","1001","0 Sargent Street, Malden","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1715,1183,2484
"885","1 Lincoln St, Boston, MA","1002","500 Assembly Row, Somerville","8/27/2017 - 10/1/2017, Weekdays, PM Peak",964,618,1503
"885","1 Lincoln St, Boston, MA","1003","0 Packard Avenue, Tufts, Somerville","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1835,1365,2465
"885","1 Lincoln St, Boston, MA","1004","0 Linden Avenue, Spring Hill, Somerville","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1710,1281,2281
"885","1 Lincoln St, Boston, MA","1005","100 Sidney Street, Cambridgeport, Cambridge","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1318,906,1916
"885","1 Lincoln St, Boston, MA","1006","0 Gray Gardens East, Neighborhood Nine, Cambridge","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1947,1467,2583
"885","1 Lincoln St, Boston, MA","1007","0 Young Street, Lexington","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2628,2023,3413
"885","1 Lincoln St, Boston, MA","1010","0 Coolidge Hill Road, Watertown","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1593,1169,2169
"885","1 Lincoln St, Boston, MA","1011","0 Burdean Road, Oak Hill, Newton","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2238,1287,3890
"885","1 Lincoln St, Boston, MA","1012","0 Wilde Road, Waban, Newton","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1841,1317,2572
"885","1 Lincoln St, Boston, MA","1013","100 Seminary Avenue, Auburndale, Newton","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1586,1136,2213
"885","1 Lincoln St, Boston, MA","1014","0 Nixon Road, Framingham","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2396,1776,3230
"885","1 Lincoln St, Boston, MA","1016","100 Buckminster Road, Fisher Hill, Brookline","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1982,1551,2532
"885","1 Lincoln St, Boston, MA","1017","0 Tudor Road, Needham","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2132,1609,2824
"885","1 Lincoln St, Boston, MA","1018","0 Knollwood Drive, Dover","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2927,2511,3410
"885","1 Lincoln St, Boston, MA","1021","100 Walpole Street, Sharon","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2698,1921,3789
"885","1 Lincoln St, Boston, MA","1022","0 Morse Street, Sharon","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3466,2606,4608
"885","1 Lincoln St, Boston, MA","1023","0 Norman Street, Milton","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1752,1219,2517
"885","1 Lincoln St, Boston, MA","1024","300 Adams Street, Milton","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1022,653,1598
"885","1 Lincoln St, Boston, MA","1025","0 Reservoir Drive, Randolph","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2751,1601,4724
"885","1 Lincoln St, Boston, MA","1026","200 South Main Street, Randolph","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2133,1430,3180
"885","1 Lincoln St, Boston, MA","1027","300 Neck Street, North Weymouth, Weymouth","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2478,1978,3103
"885","1 Lincoln St, Boston, MA","1029","200 Pine Street, Norwell","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2734,2216,3372
"885","1 Lincoln St, Boston, MA","1033","Fall River Expressway, West Bridgewater","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2860,2259,3620
